id,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
2495,-0.18264520,-0.10296907,-0.24610132,-1.74177551,0.24523284,1.31826663,0.39313447
2496,0.06426769,0.16502661,0.12441001,-1.26849067,0.44338876,1.30478787,1.07983100
2497,-0.24790904,-0.15745643,-0.32229578,-1.81661713,0.17489326,1.32982302,0.27039015
2498,-0.38648424,0.20561326,-0.25902453,-1.50429451,0.23147050,1.32276249,0.18548192
2499,0.10159889,-0.19973075,0.07619938,-1.58147264,0.43133518,1.26385486,1.09665716
2500,-0.04483017,-0.62830794,-0.21707609,-2.07367802,0.22366546,1.16300833,0.66401494
2501,-0.06216443,-0.25068063,-0.15145129,-1.79414856,0.30362168,1.28650057,0.66361684
2502,0.05692662,-0.36230582,-0.00794503,-1.76665163,0.38992032,1.24693263,0.96492559
2503,-0.08228581,-0.61313319,-0.26728377,-2.09070349,0.18130966,1.16897035,0.57473761
2504,-0.16863944,-0.19532737,-0.24497974,-1.80720770,0.23268194,1.31211078,0.43960059
2505,-0.10733220,-0.42220277,-0.26199383,-1.95672333,0.20553410,1.22820437,0.50867373
2506,-0.07396862,-0.62119913,-0.27188897,-2.08032942,0.19288437,1.16572869,0.58845013
2507,-0.15161593,-0.11152184,-0.22275254,-1.72979701,0.24654549,1.31855214,0.44880205
2508,-0.17085591,0.02347883,-0.19011086,-1.60587847,0.26442006,1.33996606,0.45414668
2509,0.11789984,0.08227727,0.12346520,-1.29678428,0.42238650,1.28502905,1.12776399
2510,0.06508283,-0.43969738,-0.04985934,-1.82581007,0.36442748,1.22655463,0.93652147
2511,-0.18741104,-0.37969625,-0.38977367,-1.98064482,0.12890661,1.25788224,0.31406462
2512,-0.29126966,0.09449454,-0.22007811,-1.59956193,0.26771581,1.36156619,0.33566201
2513,0.14409193,-0.27932176,0.07886631,-1.61278117,0.43830284,1.25305641,1.13987935
2514,-0.03058276,-0.30497798,-0.14769128,-1.81888711,0.30967686,1.27355969,0.71177161
2515,-0.08127035,-0.21689261,-0.15629923,-1.76842737,0.29390600,1.29767621,0.63210988
2516,0.00809258,-0.59746146,-0.11943174,-2.00614691,0.29480308,1.19871044,0.81745142
2517,0.03231601,-0.45515233,-0.08217321,-1.89851439,0.34346145,1.22580922,0.85085553
2518,-0.22991368,0.11116599,-0.17228574,-1.54010201,0.28569627,1.34076166,0.41268480
2519,0.11816180,-0.43835199,0.04939956,-1.77343643,0.42153215,1.20971787,1.10316014
2520,-0.11478420,-0.09469166,-0.17028072,-1.67396128,0.28910270,1.32706356,0.57473773
2521,0.05143425,-0.08980054,0.02640044,-1.53468621,0.39576659,1.29699767,0.94889575
2522,-0.25275213,-0.30678856,-0.41822314,-1.95530045,0.08665685,1.28245604,0.17431706
2523,-0.15024966,0.04271858,-0.15059608,-1.56031132,0.29806590,1.32892549,0.52086461
2524,-0.03850013,0.13305716,0.00620236,-1.39818728,0.39044607,1.33778727,0.81237882
2525,0.07884994,-0.17506632,0.05001044,-1.57536471,0.40448603,1.26244485,1.02880669
2526,0.06673306,-0.57801104,-0.05852927,-1.94542491,0.34982684,1.19648170,0.93924242
2527,-0.07134598,-0.00832074,-0.09374291,-1.57282674,0.33198255,1.32648504,0.66748685
2528,0.02396178,-0.06971996,0.00427165,-1.53169286,0.38077015,1.29240930,0.92006510
2529,-0.11745082,-0.26189893,-0.22384429,-1.83907664,0.24855536,1.29085052,0.51415098
2530,-0.17907466,-0.18408471,-0.29946816,-1.81641531,0.18627946,1.31788552,0.34486550
2531,0.01410404,0.11651897,0.05419158,-1.34953821,0.38871053,1.30507374,0.93973082
2532,0.10265043,-0.28641236,0.03851254,-1.67468083,0.40324500,1.27064252,1.05722082
2533,-0.09541960,-0.39433131,-0.22857103,-1.93908322,0.23751579,1.26434505,0.54577714
2534,-0.09628277,-0.36667463,-0.20253706,-1.90631258,0.25039321,1.27185738,0.57692868
2535,-0.15971485,-0.25691980,-0.28245470,-1.85810101,0.20286457,1.28983700,0.40046728
2536,-0.21461675,0.08759364,-0.18438047,-1.58599472,0.29557011,1.35966051,0.42148757
2537,-0.10952221,-0.31599683,-0.24796379,-1.88754070,0.22434288,1.27149546,0.50250530
2538,-0.15762833,-0.38701981,-0.34411287,-1.96543670,0.14295903,1.25592923,0.37730837
2539,0.16206643,-0.41801214,0.10935391,-1.71925259,0.45323214,1.19871664,1.21806872
2540,0.00701897,-0.28796279,-0.06237901,-1.74894190,0.35242462,1.25600398,0.83851016
2541,-0.24048525,-0.08919282,-0.29757613,-1.75523341,0.20098366,1.32693160,0.29281110
2542,-0.05323958,-0.06118929,-0.09030712,-1.60227394,0.33500430,1.31446278,0.72738749
2543,-0.18953846,-0.28021389,-0.32996896,-1.88991594,0.15602310,1.28989840,0.34299904
2544,-0.07209598,-0.23980634,-0.17075175,-1.79253542,0.28124002,1.29231143,0.61160684
2545,-0.27237910,-0.06124398,-0.31003559,-1.75338995,0.18749823,1.33114123,0.24447827
2546,-0.02224039,-0.05737596,-0.03869381,-1.56144273,0.36552235,1.30607975,0.81046683
2547,-0.17444801,-0.04991992,-0.19920117,-1.68773305,0.27582449,1.33567011,0.46048278
2548,-0.08377603,-0.25151128,-0.15887854,-1.80394065,0.28859773,1.28743923,0.61979049
2549,-0.13831140,-0.20551331,-0.22946510,-1.80366933,0.24156903,1.31334531,0.50475156
2550,-0.07297896,-0.46535361,-0.21374550,-1.97477949,0.24650060,1.23608792,0.60613155
2551,0.00063995,-0.63490885,-0.14363691,-2.04253078,0.28943238,1.15792620,0.78006631
2552,0.00944836,-0.17824984,-0.02895343,-1.64819920,0.36837390,1.27510512,0.86862153
2553,-0.07035069,0.08997323,-0.03918766,-1.46060383,0.35389289,1.33526778,0.70802206
2554,-0.18966901,-0.06462716,-0.25456956,-1.71349990,0.22132684,1.33520234,0.36543775
2555,0.10328805,0.14096069,0.18785456,-1.22554433,0.45947626,1.31475127,1.19777763
2556,-0.08498588,-0.39612317,-0.24517483,-1.92889130,0.22581702,1.23861587,0.55706173
2557,-0.27347988,-0.35857368,-0.48043436,-2.01747632,0.04146311,1.27386510,0.11793970
2558,-0.12002586,-0.17151211,-0.19463056,-1.76355159,0.26921353,1.31329679,0.52926213
2559,-0.25127965,-0.20034510,-0.38355559,-1.86609972,0.11334918,1.30037558,0.18070552
2560,0.10165590,-0.20854451,0.05026422,-1.59918606,0.41353086,1.27172768,1.05330420
2561,-0.08988726,-0.11552244,-0.14816672,-1.69582784,0.30418113,1.31020582,0.59955984
2562,-0.03327796,-0.09948527,-0.06867860,-1.61491430,0.35415795,1.30625510,0.75384367
2563,-0.00006184,-0.52023757,-0.12982574,-1.97503603,0.30317006,1.21640062,0.76907152
2564,-0.02338272,-0.62815404,-0.18264562,-2.06259537,0.24317749,1.15949154,0.72252691
2565,0.03469986,-0.33871633,-0.04242604,-1.77616358,0.37253886,1.25045562,0.89798254
2566,-0.18984470,0.05550193,-0.17116019,-1.57867014,0.29534066,1.32750618,0.47885704
2567,-0.17056000,-0.10603946,-0.23633927,-1.73681986,0.24803521,1.32737768,0.42596066
2568,0.09596561,-0.20648955,0.06661908,-1.57372344,0.41529235,1.27083027,1.08969116
2569,-0.12472880,-0.40655085,-0.29468656,-1.97332585,0.17774133,1.22647023,0.45679015
2570,0.15442675,-0.14232075,0.13449474,-1.47172964,0.44900134,1.27147710,1.21494055
2571,-0.03242935,-0.19805442,-0.09468513,-1.70705736,0.33763048,1.28200996,0.75987428
2572,0.16192487,-0.26389146,0.10252573,-1.58343947,0.44418049,1.25411320,1.19101834
2573,0.06287210,-0.57942748,-0.05124957,-1.95076871,0.35209039,1.18984008,0.94185418
2574,-0.14437047,-0.26978853,-0.26469532,-1.86906970,0.23075211,1.28965354,0.44145429
2575,0.05568703,-0.04313290,0.03323998,-1.47416079,0.38712677,1.30554318,0.96923655
2576,0.01816799,-0.03321548,0.00071740,-1.51106596,0.38447478,1.31510830,0.88732606
2577,0.09439415,0.04757588,0.09420867,-1.35547304,0.42064697,1.29742789,1.05803525
2578,-0.06828804,-0.02784967,-0.06943095,-1.55972350,0.32901558,1.30650139,0.73838651
2579,-0.11201960,-0.18362074,-0.19718385,-1.77440584,0.26810694,1.30746841,0.53993183
2580,0.12309642,-0.27072042,0.07591183,-1.63191044,0.42684680,1.24861693,1.12482405
2581,-0.09147467,-0.32159388,-0.21458659,-1.86618161,0.25115058,1.26963603,0.56784040
2582,-0.11586228,-0.05028036,-0.16446564,-1.65007699,0.27911320,1.33135307,0.55774832
2583,-0.15033600,-0.10014583,-0.20924264,-1.72167206,0.26863050,1.32336879,0.46978205
2584,0.01673824,-0.01195626,-0.00751491,-1.48050821,0.35937589,1.30766356,0.88293183
2585,-0.27734008,0.14913467,-0.20909405,-1.53976429,0.27966848,1.35751677,0.36347044
2586,0.08548228,-0.28576386,0.02516617,-1.66778886,0.40903762,1.25225222,1.03199625
2587,0.01940551,0.11834705,0.05210718,-1.34298193,0.39833513,1.30238426,0.92778081
2588,0.06504101,-0.30183896,0.01527669,-1.70119858,0.39541683,1.25396824,1.00331879
2589,-0.10363381,-0.04571726,-0.11816686,-1.61796713,0.31412825,1.32032049,0.64019829
2590,0.02332275,-0.27627349,-0.06168594,-1.75455010,0.35441062,1.26309073,0.83981037
2591,0.12995782,-0.20590605,0.10927741,-1.52999628,0.44283971,1.24619102,1.16938531
2592,-0.14164828,0.11351992,-0.10028697,-1.47694659,0.32820979,1.34109163,0.57477826
2593,0.09063704,-0.40562347,-0.01460955,-1.78656960,0.38558111,1.22442329,0.98668259
2594,-0.14317517,-0.58171594,-0.37365264,-2.09170151,0.11000046,1.18174875,0.39461821
2595,-0.08898434,-0.49763745,-0.24963665,-2.01225996,0.20376427,1.22100103,0.55390465
2596,-0.20939913,-0.22523990,-0.34036428,-1.85668206,0.15171839,1.29693115,0.28739077
2597,-0.08087687,-0.38772660,-0.18765104,-1.91615689,0.26279870,1.25253594,0.61684757
2598,-0.07131425,-0.06705487,-0.09030711,-1.61520994,0.33229551,1.31770432,0.68470341
2599,-0.10840853,-0.27562529,-0.22306493,-1.84769166,0.24735685,1.28417468,0.53581935
2600,-0.16211015,-0.05923256,-0.18347475,-1.67323029,0.28528509,1.33018339,0.50588286
2601,-0.11626178,-0.28293851,-0.24334458,-1.85749304,0.23492853,1.27384913,0.50327712
2602,0.04754063,-0.35492015,-0.01553008,-1.76782954,0.38875887,1.24388254,0.94450003
2603,-0.02809626,-0.40866706,-0.14791155,-1.89998603,0.29307023,1.23326421,0.72521621
2604,-0.08692639,-0.21675135,-0.15552738,-1.78133821,0.29778978,1.30119705,0.63217527
2605,0.19422513,0.15474604,0.21765316,-1.17075014,0.48195225,1.30100071,1.34523141
2606,-0.20819208,0.08712420,-0.19042590,-1.54656160,0.27095208,1.33185482,0.41316277
2607,0.01962551,-0.12874341,0.00398666,-1.58894908,0.39191255,1.28686523,0.87098604
2608,-0.10454454,-0.19168249,-0.18400604,-1.76669002,0.28510523,1.29854858,0.56522518
2609,-0.18372178,-0.42236355,-0.37925988,-2.00086093,0.10251591,1.23623669,0.32569128
2610,-0.18046732,-0.10341239,-0.25924706,-1.74607766,0.22084467,1.33066571,0.37846255
2611,-0.24792492,-0.19804420,-0.33105382,-1.84897029,0.16560958,1.32114089,0.26986682
2612,-0.01463324,-0.20180282,-0.06936262,-1.70962417,0.35171232,1.28905272,0.79925710
2613,0.03200312,-0.17582951,-0.01720390,-1.63330090,0.37369481,1.28568983,0.91050380
2614,-0.08930561,-0.32420307,-0.19363111,-1.87013638,0.26530910,1.26993251,0.58385944
2615,0.04634884,-0.37325084,-0.03055010,-1.78688788,0.36387512,1.24201131,0.92663819
2616,-0.15743858,-0.18164422,-0.25335261,-1.80078065,0.23240577,1.31227183,0.42333168
2617,-0.12335664,-0.22786534,-0.22890595,-1.81961644,0.25203687,1.28912365,0.50233459
2618,-0.06220944,-0.24209371,-0.14740980,-1.77675068,0.29800090,1.29590595,0.66709620
2619,0.03303841,-0.44950631,-0.07593729,-1.88672864,0.32677224,1.23284841,0.88800317
2620,-0.14003089,-0.25049970,-0.25552851,-1.83580649,0.23071329,1.27897465,0.45910573
2621,-0.01943517,0.03735466,-0.01157030,-1.46119463,0.35838428,1.32118285,0.80536532
2622,0.00703098,-0.56989646,-0.12418053,-1.97906423,0.31038710,1.19236958,0.80973279
2623,-0.12834422,-0.12221794,-0.18935335,-1.71514547,0.27697682,1.31232750,0.52711588
2624,0.01265296,-0.36798292,-0.09682051,-1.83526099,0.34137136,1.24305665,0.80002588
2625,0.00692748,-0.19761690,-0.04419214,-1.66979694,0.35955945,1.26900530,0.85190755
2626,-0.05644372,-0.28821307,-0.15153357,-1.81506598,0.29276839,1.27743912,0.66221839
2627,-0.13414954,-0.16068041,-0.21680731,-1.76908231,0.25859496,1.31646168,0.50772089
2628,-0.10846117,-0.30805978,-0.25587353,-1.88103104,0.21783781,1.27271569,0.49351615
2629,-0.13679688,-0.37062430,-0.27527738,-1.92940223,0.19945338,1.26380122,0.46061856
2630,-0.12193711,0.14616998,-0.07231826,-1.42760909,0.33717218,1.32650411,0.64184260
2631,-0.27488571,0.09420903,-0.22590145,-1.57393885,0.25676054,1.32907546,0.33469284
2632,-0.16629227,-0.13354729,-0.25142306,-1.74229801,0.23536824,1.32635701,0.40479755
2633,-0.06278168,-0.37524807,-0.18426341,-1.88662481,0.27342847,1.24120247,0.63614196
2634,-0.07233159,-0.25110614,-0.16087189,-1.80901110,0.28660557,1.29644883,0.62208807
2635,-0.02646334,-0.33677748,-0.14941400,-1.84067476,0.30286291,1.25605798,0.70264024
2636,0.07294154,-0.23584071,0.04988549,-1.60834599,0.40162960,1.24677479,1.05293882
2637,0.03651637,-0.09400113,0.01100582,-1.55368948,0.38902876,1.29348624,0.91749692
2638,-0.21366626,-0.07263280,-0.28911439,-1.72336781,0.20571922,1.32456911,0.31098223
2639,-0.11579141,-0.18968627,-0.18578231,-1.78465331,0.28130361,1.30758893,0.55082291
2640,-0.05394638,0.14986089,-0.00661504,-1.37881446,0.36950952,1.33275521,0.79054826
2641,-0.02751799,-0.27055946,-0.10175983,-1.77620614,0.33152077,1.27235746,0.76189333
2642,-0.09290305,-0.20433953,-0.18360558,-1.78217423,0.28919807,1.29972863,0.58236432
2643,-0.03687374,0.09515603,-0.01279165,-1.43260062,0.36955118,1.33043981,0.75571471
2644,-0.19730681,-0.02415137,-0.22995108,-1.66227114,0.24348004,1.33005679,0.38868052
2645,0.01496086,-0.69782907,-0.16579837,-2.08355403,0.24655636,1.13094378,0.77554661
2646,-0.30777532,0.07018219,-0.30564868,-1.64510930,0.19438607,1.36780798,0.18932290
2647,-0.10694838,-0.25814995,-0.20625079,-1.82416761,0.26525912,1.27722943,0.55690771
2648,-0.23919672,0.07230726,-0.19906682,-1.58832955,0.25497949,1.37187052,0.39570773
2649,-0.22928168,-0.22128019,-0.34447920,-1.86281967,0.15035139,1.30464447,0.26592314
2650,-0.05234124,0.04108736,-0.04015238,-1.49985182,0.36829889,1.31402457,0.75732535
2651,-0.03008394,-0.56394774,-0.17593771,-2.01640034,0.26608351,1.19237387,0.69492739
2652,0.18666115,-0.11068742,0.15587401,-1.40531969,0.46373802,1.25763106,1.26506805
2653,-0.01464989,-0.07055826,-0.03421793,-1.57514417,0.35809371,1.30575502,0.82712573
2654,0.03576767,-0.31213447,-0.04462997,-1.75743842,0.36446047,1.25974751,0.88654119
2655,-0.14067782,-0.52791065,-0.33499521,-2.05330777,0.14465821,1.20703781,0.44961321
2656,0.00669050,-0.70225996,-0.15276572,-2.07992387,0.27235705,1.14721942,0.79401016
2657,-0.03410631,-0.33460164,-0.13629279,-1.84379435,0.31598440,1.26052749,0.71268499
2658,-0.03844234,-0.49111873,-0.20719236,-1.97234225,0.25136271,1.21266830,0.63526076
2659,-0.14661717,-0.10840513,-0.21055928,-1.71846116,0.26893491,1.30447960,0.48672247
2660,-0.34450778,-0.17635797,-0.50789607,-1.93932116,0.08731410,1.37835383,0.01644450
2661,-0.07178365,-0.53368300,-0.24280643,-2.03378081,0.21343364,1.21667433,0.57801074
2662,-0.05718015,-0.51602632,-0.22703049,-2.01413846,0.23458378,1.22540033,0.60429388
2663,-0.14327262,-0.13648847,-0.23593429,-1.74030054,0.23706050,1.31920385,0.44612712
2664,-0.19768451,-0.25828475,-0.30473894,-1.88004410,0.17591436,1.29083931,0.34353685
2665,-0.14941509,-0.01136262,-0.15814927,-1.60662711,0.29336822,1.33715022,0.51850253
2666,0.05107668,-0.20036599,0.02010371,-1.63249218,0.41320881,1.27953327,0.98447496
2667,-0.08184868,-0.46920973,-0.21286231,-1.98283112,0.23183903,1.23311150,0.62910354
2668,-0.19395374,0.00862831,-0.21670583,-1.63922751,0.24994797,1.34281600,0.39969045
2669,-0.18059754,-0.50695610,-0.40251264,-2.08378720,0.07637203,1.21248615,0.32008505
2670,-0.15837866,0.05586546,-0.14222804,-1.56438267,0.29445776,1.34984124,0.51235062
2671,-0.16434030,-0.23564662,-0.28005043,-1.84856033,0.21249171,1.28252125,0.40432870
2672,-0.05969268,-0.45551234,-0.18921670,-1.95171785,0.25600138,1.23171270,0.64525825
2673,-0.16816106,-0.26660237,-0.30759344,-1.87499988,0.17591788,1.28611422,0.37957972
2674,-0.11776368,-0.14699724,-0.19723129,-1.73887849,0.25935963,1.32062829,0.52071893
2675,-0.13937733,-0.33182800,-0.28681687,-1.92121255,0.18798399,1.26974392,0.44538212
2676,0.03131813,-0.19010174,-0.02389564,-1.65714681,0.38600793,1.27846932,0.87502784
2677,-0.24607103,0.06845832,-0.20959952,-1.59728086,0.27101156,1.33976150,0.37815768
2678,0.01941313,0.27737305,0.10186931,-1.22969401,0.44301593,1.35179996,1.02297378
2679,-0.09619460,-0.47156611,-0.25335425,-1.98234093,0.21247968,1.20682442,0.55477041
2680,-0.15267977,-0.31407908,-0.30097815,-1.91334498,0.19435246,1.27525461,0.41049939
2681,0.10695186,-0.14123565,0.07985757,-1.51899588,0.41945234,1.27416360,1.10927582
2682,-0.04355226,-0.23085484,-0.10634533,-1.75046504,0.32595873,1.28968966,0.72597051
2683,0.07008740,-0.33027714,0.00121301,-1.72607195,0.38873550,1.24980795,0.99715954
2684,0.05397372,-0.43291146,-0.03265635,-1.82906103,0.37285015,1.22284162,0.94347042
2685,0.14058259,-0.44980314,0.06622878,-1.76699483,0.42111072,1.21500933,1.12185156
2686,-0.09641227,-0.34910417,-0.19708607,-1.89342606,0.25144735,1.26832438,0.59161818
2687,-0.01930812,-0.56932783,-0.17873260,-2.01436830,0.24946658,1.17325842,0.71033454
2688,-0.23239222,-0.17010714,-0.35858309,-1.85108280,0.14286204,1.32384503,0.23800974
2689,0.03289142,-0.38808739,-0.04444978,-1.79724824,0.34316954,1.22470081,0.90516365
2690,0.04447618,-0.39629975,-0.03846290,-1.81732738,0.37327051,1.23564136,0.91893554
2691,-0.09679089,-0.09566801,-0.13706797,-1.66484034,0.30619988,1.31540346,0.62128794
2692,-0.03058790,-0.69525588,-0.25274709,-2.14681649,0.19620483,1.16328871,0.61760372
2693,-0.17569673,-0.44156155,-0.39189804,-2.01040888,0.10062742,1.24297035,0.32106209
2694,-0.31329089,0.19304624,-0.22879273,-1.49228132,0.24640077,1.34526038,0.28359330
2695,0.09755385,-0.37265563,0.00333595,-1.75814879,0.39927730,1.24383032,1.02641916
2696,0.14354649,-0.60763049,0.02343728,-1.90263140,0.39006448,1.16869843,1.10946083
2697,0.02669792,-0.10247257,-0.00121520,-1.56299722,0.39045829,1.28137040,0.92061722
2698,-0.16541180,0.03301610,-0.16684932,-1.57545757,0.30042201,1.34095788,0.50292099
2699,-0.10119855,-0.04742586,-0.12188850,-1.62282002,0.32481173,1.32226193,0.62848252
2700,-0.22824484,-0.11631261,-0.28326717,-1.78042901,0.21239223,1.34528840,0.31870013
2701,-0.03595822,-0.32007158,-0.13708887,-1.83641899,0.30706644,1.26536405,0.71349448
2702,-0.11255555,-0.41544092,-0.24219781,-1.96013987,0.22276658,1.23318136,0.53079981
2703,-0.14785483,-0.05620773,-0.20789391,-1.67870581,0.25797856,1.33311915,0.46345472
2704,-0.05176964,-0.04355668,-0.07158027,-1.56016898,0.34849706,1.31738162,0.72606099
2705,-0.06194904,-0.37146217,-0.20417991,-1.91632402,0.24746411,1.25461566,0.60115427
2706,0.01331514,-0.44403481,-0.09875039,-1.88628662,0.33263630,1.23115492,0.82609862
2707,0.06036405,0.05231126,0.06932170,-1.37277496,0.40187323,1.29860866,0.99735135
2708,-0.11728628,-0.54015714,-0.33086023,-2.05110073,0.15321557,1.18807924,0.47117835
2709,0.15794975,-0.36423993,0.12019916,-1.65413260,0.44312510,1.21352839,1.21415746
2710,0.03826571,-0.15022349,-0.00762711,-1.60299885,0.37576714,1.27331543,0.92428809
2711,0.02461602,-0.26157194,-0.04939214,-1.72512925,0.36484727,1.27013290,0.86067998
2712,-0.07401943,-0.20280868,-0.13166848,-1.74847186,0.31117538,1.30011940,0.65700167
2713,-0.06657964,-0.36214682,-0.18499315,-1.89540112,0.27510098,1.25548542,0.63296413
2714,0.23946214,-0.27579719,0.18766290,-1.54292667,0.49556175,1.25159585,1.38867128
2715,-0.11555368,0.08106636,-0.08039484,-1.49531305,0.32879546,1.32889152,0.63688827
2716,-0.09666860,-0.30472541,-0.23111588,-1.86891878,0.23401518,1.26421416,0.54261988
2717,-0.20547618,0.05891790,-0.17643970,-1.58736134,0.29748890,1.32907760,0.44216931
2718,-0.12044109,-0.44918093,-0.26582819,-1.98742115,0.19887577,1.23101091,0.50907171
2719,-0.09788267,-0.24878289,-0.19376817,-1.81267893,0.27229181,1.29872203,0.57048595
2720,-0.24978057,-0.09004518,-0.32534713,-1.77208841,0.17801087,1.33482325,0.23546113
2721,-0.24272043,-0.28454781,-0.39445698,-1.92779338,0.10379334,1.28240073,0.20145600
2722,-0.20720688,0.25266010,-0.08537730,-1.34545577,0.34897459,1.33566749,0.55549151
2723,0.12499657,-0.11837451,0.12563153,-1.44793391,0.43188384,1.25546002,1.17796433
2724,-0.01945134,-0.68707490,-0.18306598,-2.09704447,0.24050502,1.17765665,0.71139461
2725,-0.05636005,-0.28334391,-0.13409874,-1.80083251,0.29120156,1.27310181,0.69589233
2726,-0.08147542,-0.33036464,-0.19307250,-1.87090147,0.26460111,1.26136482,0.59944475
2727,0.07820775,-0.30126965,0.01366836,-1.70564139,0.39510450,1.25098598,1.00357068
2728,-0.28069597,0.01524949,-0.27522054,-1.65435326,0.22002587,1.32254827,0.26533943
2729,0.14024433,-0.01924413,0.13052361,-1.36719811,0.43641624,1.28685153,1.15661621
2730,-0.19158286,-0.33149791,-0.34529534,-1.92798901,0.14145479,1.27029288,0.32720590
2731,0.02215698,-0.35040602,-0.06502531,-1.80162048,0.35839367,1.25100255,0.86489946
2732,0.12617528,-0.30383277,0.07974818,-1.64636576,0.43193632,1.24545944,1.14309061
2733,-0.03925215,-0.44878402,-0.16129711,-1.93348217,0.28394461,1.22688174,0.69778508
2734,0.00581294,-0.22857760,-0.04447147,-1.70861256,0.37105635,1.27822697,0.84413320
